itemID,name_food,link_food,link_image_food,avg_rating
104,Crab Stuffed Mushrooms,https://www.food.com/recipe/crab-stuffed-mushrooms-106228,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/62/28/jwAJBYDqSGitPnH0Y8YQ_crab-stuffed-mushrooms-IMG_8307.jpg",4.64
105,Roasted Cauliflower & 16 Roasted Cloves of Garlic,https://www.food.com/recipe/roasted-cauliflower-16-roasted-cloves-of-garlic-106251,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/62/51/D9l5R78tQDajxdSnMhEO_DSC_1005.jpg",4.79
106,Cracker Barrel Fried Apples,https://www.food.com/recipe/cracker-barrel-fried-apples-106262,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/62/62/picGqX10F.jpg",4.81
107,Low Carb Pumpkin Sausage Soup,https://www.food.com/recipe/low-carb-pumpkin-sausage-soup-106467,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/64/67/RTSUa4JcTHGNxwI0iJQ7_CEBBC5E9-722E-4C72-A142-3889915D1976.jpeg",4.77
108,Crock Pot Thai Chicken Thighs,https://www.food.com/recipe/crock-pot-thai-chicken-thighs-106499,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/64/99/lRMsQtv5TYKcwwKU80oK_thighs1%20(1%20of%201).jpg",4.21
109,Crock Pot Pork Roast and Sauerkraut,https://www.food.com/recipe/crock-pot-pork-roast-and-sauerkraut-106555,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/65/55/fdRyjPcoSBeH48pxIlO9_sauerkraut-pork-roast-crockpot-6455.jpg",4.37
110,Cauliflower-Cheddar Soup,https://www.food.com/recipe/cauliflower-cheddar-soup-106611,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/66/11/picU8UNLN.jpg",4.43
111,Baked Stuffed Pasta Shells,https://www.food.com/recipe/baked-stuffed-pasta-shells-106618,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/66/18/732WWU1oR1ywcQ845cmu_SBS%204%20-%20final_2.jpg",4.83
112,Caramelized Butternut Squash,https://www.food.com/recipe/caramelized-butternut-squash-106627,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/66/27/FTCiWV9HR6i7yQ0v4WsG_butternut1%20(1%20of%201).jpg",4.78
113,Sticken Chicken,https://www.food.com/recipe/sticken-chicken-106715,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/67/15/2Z18ZzqMRQWuvC7iosVW_Sticken-Chicken-7.jpg",4.49
114,Tangy Baked Ziti,https://www.food.com/recipe/baked-ziti-106732,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/67/32/TpX0FBuhRCWQUOpX7KLJ_Baked%20Ziti_final_5%20cheese%20pull.jpg",4.65
115,Crispy Baked Potatoes,https://www.food.com/recipe/crispy-baked-potatoes-106872,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/68/72/pichgtkOm.jpg",4.78
116,Fat Free Sugar Free Hot Chocolate Mix,https://www.food.com/recipe/fat-free-sugar-free-hot-chocolate-mix-106899,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/68/99/vQH0eLeaTjGek0ZE9AZT_Hot-Chocolate-Mix-20.jpg",4.76
117,Quick and Easy Stove-Top Tuna Noodle Casserole,https://www.food.com/recipe/quick-and-easy-stove-top-tuna-noodle-casserole-106969,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/69/69/picAgocH7.jpg",4.26
118,Crispy Ginger Beef,https://www.food.com/recipe/crispy-ginger-beef-107072,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/70/72/AlvyS5HBSIq7FZ88x8BZ_DSC_0138.JPG",4.54
119,Crab Rangoon,https://www.food.com/recipe/crab-rangoon-10712,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/71/2/e1zYWIkFSeURXnuLfZtH_DSC_4358.jpg",4.33
120,New Mexico Style Chili Chicken Casserole,https://www.food.com/recipe/new-mexico-style-chili-chicken-casserole-107142,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/71/42/tZUE4qRSmuSDTFyNJcMQ_Mexican%20Style%20chicken%20chili%20casserole%20107142-9.jpg",4.41
121,Kittencal's Easy Tuna or Chicken Noodle Casserole,https://www.food.com/recipe/kittencals-easy-tuna-or-chicken-noodle-casserole-107190,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/71/90/HDv3DlmxSNq9Ma0O0IZX_tuna-noodle-casserole-ritz-04880.jpg",4.79
122,Pepperoni Chips,https://www.food.com/recipe/pepperoni-chips-107235,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/72/35/pic84dJx4.jpg",4.47
123,Chicken Capri (SB Diet Phase 1),https://www.food.com/recipe/chicken-capri-sb-diet-phase-1-107268,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/72/68/picelkCTf.jpg",4.79
124,Best Albondigas Soup,https://www.food.com/recipe/best-albondigas-soup-107281,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/72/81/LObCmVJSKqwWRd80MCDf_albondigas-meatball-soup-1479.jpg",4.81
125,Broccoli Salad,https://www.food.com/recipe/broccoli-salad-10733,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/73/3/98pvyFRQiJ9Krw8eonmQ_brocolli salad SITE-2.jpg",4.59
126,Honey-Grilled Pork Loin,https://www.food.com/recipe/honey-grilled-pork-loin-107356,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/73/56/LULoLo9nT9icw7CwY1AG_honey-grilled-pork-loin-4.jpg",4.67
127,Delicious Chicken Pot Pie,https://www.food.com/recipe/delicious-chicken-pot-pie-10744,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/74/4/AyB790BXQZSOoGfb5I8o_0S9A2765.jpg",4.64
128,Oven Cooked Bacon With Black Pepper and Brown Sugar,https://www.food.com/recipe/oven-cooked-bacon-with-black-pepper-and-brown-sugar-107440,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/74/40/pic9JVYDc.jpg",4.96
129,Cheesecake Factory Cheesecake,https://www.food.com/recipe/cheesecake-factory-cheesecake-107544,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/75/44/1jl6R1rQQe6op19JKM9a_0S9A0519.jpg",4.69
130,Sweet Salsa Dump Chicken - OAMC,https://www.food.com/recipe/sweet-salsa-dump-chicken-oamc-107570,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/75/70/TbpHDHkYQNGJy4Sdla2r_0S9A8427.jpg",4.42
131,Tapioca Pudding (using Minute Tapioca),https://www.food.com/recipe/tapioca-pudding-using-minute-tapioca-107575,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/75/75/picRIOBUn.jpg",4.9
132,World's Best Cookies Aka That 70s Elusive Cornflake Cookies,https://www.food.com/recipe/worlds-best-cookies-aka-that-70s-elusive-cornflake-cookies-107595,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/75/95/SW5gsCpS2HAzlxg0MMAw_0S9A9895.jpg",4.41
133,Kittencal's Lemon Cream Cheese Pie,https://www.food.com/recipe/kittencals-lemon-cream-cheese-pie-107621,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/76/21/picBa6gS9.jpg",4.82
134,Haricot Vert - French Green Beans With Garlic and Sliced Almonds,https://www.food.com/recipe/haricot-vert-french-green-beans-with-garlic-and-sliced-almonds-107639,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/76/39/OAjz1OG5SKSD96sEeBqt_FC_HARICOT_VERT_W_GARLIC_N_ALMONDS_H_f.jpg",4.86
135,Alton Brown's Baked Macaroni and Cheese,https://www.food.com/recipe/alton-browns-baked-macaroni-and-cheese-107712,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/77/12/01486238000.jpeg",4.59
136,Lemon Yogurt Muffins,https://www.food.com/recipe/lemon-yogurt-muffins-107771,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/77/71/JCM6SFulTCWVgvXR3lqw_lemon muffins-3.jpg",4.74
137,Beth's Melt in Your Mouth Barbecue Ribs (Oven),https://www.food.com/recipe/beths-melt-in-your-mouth-barbecue-ribs-oven-107786,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/77/86/mr5ViaW4TBmhRU3uCtLB_0S9A8585.jpg",4.91
138,Salsa,https://www.food.com/recipe/salsa-1078,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/78/WG9Bq6c0QQSOQNFyxoLm_salsa SITE-2.jpg",4.59
139,No Cook 7 Minute Frosting,https://www.food.com/recipe/no-cook-7-minute-frosting-107841,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/78/41/FNpX2E0nQZ6I9FkvZr95_frostings-996.jpg",3.5
140,Softest Ever Bread Machine Bread,https://www.food.com/recipe/softest-ever-bread-machine-bread-107868,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/78/68/470TP5BTCWPdpZkg5ny8_20220117_184503.jpg",4.49
141,Marbled Cinnamon Sugar Quick Bread,https://www.food.com/recipe/marbled-cinnamon-sugar-quick-bread-107869,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/78/69/piclRSvdR.jpg",4.71
142,4 Minute Spicy Garlic Shrimp,https://www.food.com/recipe/4-minute-spicy-garlic-shrimp-107997,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/79/97/picSxulFo.jpg",4.82
143,Thai Chicken Breasts,https://www.food.com/recipe/thai-chicken-breasts-108105,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/81/05/Ho88avWTQ2G1qhW8qHdw_DSC_4549.jpg",4.74
144,Amazing Chicken Tortilla Soup!,https://www.food.com/recipe/amazing-chicken-tortilla-soup-108231,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/82/31/rpAxVfyiSNOekT4EPhaW_chicken-tortilla-soup-7654.jpg",4.88
145,Nestle Toll House Chocolate Chip Pan Cookie,https://www.food.com/recipe/nestle-toll-house-chocolate-chip-pan-cookie-108248,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/82/48/7yPr8ik3Tv6CICVLQYyh_nestle-pan-chocolate-chip-cookie-bars-5545.jpg",4.56
146,Pie Crust,https://www.food.com/recipe/pie-crust-10830,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/83/0/pickXrLRk.jpg",4.69
147,Southern Fried Chicken,https://www.food.com/recipe/southern-fried-chicken-108364,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/83/64/zMxvH7hSyoavfLWAwDJA_kfc21500.jpg",4.33
148,Fresh Tomato Spaghetti Sauce,https://www.food.com/recipe/fresh-tomato-spaghetti-sauce-10837,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/83/7/01471043441.jpeg",4.45
149,Dry Rub for Barbecued Ribs,https://www.food.com/recipe/dry-rub-for-barbecued-ribs-10840,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/84/0/picT0KA0W.jpg",4.93
150,Papa John's Pizza Sauce,https://www.food.com/recipe/papa-johns-pizza-sauce-108447,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/84/47/7wCmBmxkTcyZfyUFtzX8_chicken-1373.jpg",4.59
151,"Grilled Cheese, Diner Style",https://www.food.com/recipe/grilled-cheese-diner-style-108522,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/85/22/dAngu0ifTDe2Ao3k4LuJ_DGC%206%20-%20final_4.jpg",4.59
152,Almost Tortuga Rum Cake,https://www.food.com/recipe/almost-tortuga-rum-cake-108524,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/85/24/picKTnGzu.jpg",4.58
153,Easy Creamy Sour Cream Chicken Casserole,https://www.food.com/recipe/easy-creamy-sour-cream-chicken-casserole-108651,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/86/51/5XVTVOYvTcewqWc8dUl1_chicken-sour-cream-casserole-3692.jpg",4.63
154,"Baklava Salmon (Salmon With Honey, Butter, Walnuts, and Mustard)",https://www.food.com/recipe/baklava-salmon-salmon-with-honey-butter-walnuts-and-mustard-108775,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/87/75/zNYcLZKYQCFR9R2iIvjL_BS%204%20-%20final_2.jpg",4.76
155,Pan-Seared Tilapia With Chile Lime Butter,https://www.food.com/recipe/pan-seared-tilapia-with-chile-lime-butter-109163,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/91/63/picjmyDIs.jpg",4.7
156,Lime and Lemonade,https://www.food.com/recipe/lime-and-lemonade-109246,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/92/46/tWIBXdzLRbyQzEquVGwG_lemonade-1.jpg",4.77
157,Almost White Castle Hamburgers,https://www.food.com/recipe/almost-white-castle-hamburgers-109264,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/92/64/k8pAuYyCR3CHWX9L4PqC_AWCB%204%20-%20final_1.png",4.65
158,"Broiled Steelhead Trout With Rosemary, Lemon and Garlic",https://www.food.com/recipe/broiled-steelhead-trout-with-rosemary-lemon-and-garlic-109283,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/92/83/AcI68sxIQU6sMuXzAMGW_0S9A8015.jpg",5.0
159,One-Pot Buffalo Chicken Soup,https://www.food.com/recipe/buffalo-chicken-soup-109295,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/92/95/BUjRJoj2TyXR4bFOS7fn_0S9A6713.jpg",4.53
160,Extra Cheesy Crescent Mozzarella Wedges,https://www.food.com/recipe/extra-cheesy-crescent-mozzarella-wedges-109423,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/94/23/lHUkbv0GTgOWANYisA8l_DSC04699-2.jpg",4.59
161,Senegalese Chicken and Peanut Soup,https://www.food.com/recipe/senegalese-chicken-and-peanut-soup-109454,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/94/54/bqb86TmSReykGr75xxup_20210731_173821.jpg",4.95
162,Red Lobster Parrot Bay Coconut Shrimp,https://www.food.com/recipe/red-lobster-parrot-bay-coconut-shrimp-109488,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/94/88/N2GSYKvHS5WIiZcUo112_0S9A7557.jpg",4.38
163,Caesar Chicken Pasta,https://www.food.com/recipe/caesar-chicken-pasta-109536,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/95/36/picZ4n7yP.jpg",4.71
164,Cheating Scalloped Potatoes,https://www.food.com/recipe/cheating-scalloped-potatoes-10958,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/95/8/picWdVf8w.jpg",4.62
165,Chocolate Almond English Toffee,https://www.food.com/recipe/english-toffee-109587,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/95/87/picYfXgSF.jpg",4.62
166,Peanut Butter Cookies 1,https://www.food.com/recipe/peanut-butter-cookies-10966,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/96/6/picEJB1iH.jpg",4.43
167,Mexican Enchilada Sauce,https://www.food.com/recipe/mexican-enchilada-sauce-109685,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/96/85/9GdyIWRmSVK2BkNnXQ8w_sos.jpg",4.78
168,Best Mexican Cheese Corn Dip Ever,https://www.food.com/recipe/best-mexican-cheese-corn-dip-ever-109700,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/97/00/H8BWO1f4QXGDtQl0532P_The%20Food%20Gays%20-%20Best%20Mexican%20Cheese%20Corn%20Dip-3.jpg",4.41
169,Brown Sugar Glaze for Ham,https://www.food.com/recipe/brown-sugar-glaze-for-ham-109741,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/97/41/yehOROnJS62yeLvFhDjP_ham-glaze-5376.jpg",4.87
170,Cornbread,https://www.food.com/recipe/cornbread-109767,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/97/67/YEn5fxdZRDa9KOU82IVj-cornbread-2.jpg",4.54
171,Bella's Whole Wheat Belgian Waffles,https://www.food.com/recipe/bellas-whole-wheat-belgian-waffles-109880,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/98/80/picIkA7Ki.jpg",4.84
172,Kelly's Blueberry Banana Bread,https://www.food.com/recipe/kellys-blueberry-banana-bread-109884,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/10/98/84/KGybJPzdQaGyNng6j4iL_DSC05345-2.jpg",4.78
173,Spinach Saute With Brown Butter & Garlic,https://www.food.com/recipe/spinach-saute-with-brown-butter-garlic-110043,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/00/43/picmtX5ML.jpg",4.65
174,Potsie's Creamed Chicken and Biscuits Casserole,https://www.food.com/recipe/potsies-creamed-chicken-and-biscuits-casserole-110047,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/00/47/KNCKNVlMSN2HDXRiHf68_DSC_0899.JPG",4.61
175,Kale Chips,https://www.food.com/recipe/kale-chips-110071,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/00/71/picCspNMA.jpg",4.34
176,Pizza Hut Pizza Sauce - ( Copycat),https://www.food.com/recipe/pizza-hut-pizza-sauce-copycat-110077,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/00/77/picfgzlZc.jpg",4.6
177,Crock Pot Chili Pork Chops.....a Must Try!,https://www.food.com/recipe/crock-pot-chili-pork-chops-a-must-try-110078,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/00/78/piciwPhK8.jpg",4.22
178,Calico Beans (Baked Beans W/ 3 Kinds of Beans),https://www.food.com/recipe/calico-beans-baked-beans-w-3-kinds-of-beans-110079,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/00/79/pictN3ZvS.jpg",4.75
179,Grandpa's Sauerkraut and Kielbasa,https://www.food.com/recipe/grandpas-sauerkraut-and-kielbasa-110223,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/02/23/eZ4vxFP4TPtp2ebQpMJl_DSC_0117.jpg",4.8
180,"Vegetarian ""meatballs""",https://www.food.com/recipe/vegetarian-quot-meatballs-quot-11028,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/02/8/1rm7s7YkSn6QjrRACW2t_0S9A3083.jpg",4.6
181,The Best White Chicken Chili,https://www.food.com/recipe/the-best-white-chicken-chili-110505,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/05/05/qfjRg4bzQCmkBF3Q4hvi_0S9A7654.jpg",4.81
182,The Best Apple Pie Muffins Ever,https://www.food.com/recipe/the-best-apple-pie-muffins-ever-110506,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/05/06/nvBHWFFJSmO6bJTqAAyV_0S9A1263.jpg",4.56
183,Skylike Chili - Skyline Chili Copycat,https://www.food.com/recipe/skylike-chili-skyline-chili-copycat-110548,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/05/48/N7DcpuhBRW2ahWsyzNAw_0S9A6275.jpg",4.67
184,Extreme Lemon Bundt Cake,https://www.food.com/recipe/extreme-lemon-bundt-cake-110604,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/06/04/xk3QSzSyKmPeywap0isw_LB%206%20-%20final_4.png",4.59
185,Basic Batter Waffles,https://www.food.com/recipe/basic-batter-waffles-110683,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/06/83/RbXLgEiQHnLAeaD2f3wb_Waffles%20SITE-2.jpg",4.74
186,Whole Wheat Pizza Crust,https://www.food.com/recipe/whole-wheat-pizza-crust-110686,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/06/86/piceRVkZJ.jpg",4.68
187,Weeknight Thai Beef (1 Pan & 3 Carbs!),https://www.food.com/recipe/weeknight-thai-beef-1-pan-3-carbs-110743,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/07/43/pic5tnqhk.jpg",4.43
188,White Chili (Football Soup),https://www.food.com/recipe/white-chili-football-soup-110846,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/08/46/fQf0FApiTFaSDtMr7Qf3_White%20Chili%20Football%20Soup%20110846%20-%20final%202.jpg",4.51
189,Stolen Garlic Chicken Livers,https://www.food.com/recipe/stolen-garlic-chicken-livers-110936,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/11/09/36/piclHaU6F.jpg",4.22
